,id,trial,n1,n2,out
2798,29,2,fire,water,steam
2799,29,3,fire,air,energy
2800,29,4,energy,air,wind
2801,29,5,wind,water,none
2802,29,6,fire,wind,none
2803,29,7,fire,earth,lava
2804,29,8,lava,water,obsidian
2805,29,9,energy,wind,hurricane
2806,29,10,steam,earth,geyser
2807,29,11,mud,fire,brick
2808,29,12,steam,wind,none
2809,29,13,water,wind,none
2810,29,14,geyser,lava,none
2811,29,15,geyser,energy,none
2812,29,16,lava,water,obsidian
2813,29,17,air,fire,energy
2814,29,18,mud,water,none
2815,29,19,brick,geyser,none
2816,29,20,earth,air,dust
2817,29,21,dust,water,none
2818,29,22,dust,wind,none
2819,29,23,dust,energy,none
2820,29,24,dust,geyser,none
2821,29,25,hurricane,dust,none
2822,29,26,brick,lava,none
2823,29,27,geyser,fire,none
2824,29,28,obsidian,fire,none
2825,29,29,hurricane,water,none
2826,29,30,mud,energy,none
2827,30,1,water,air,rain
2828,30,2,water,earth,mud
2829,30,3,fire,earth,lava
2830,30,4,lava,earth,volcano
2831,30,5,fire,air,energy
2832,30,6,mud,rain,none
2833,30,7,water,energy,steam
2834,30,8,steam,energy,none
2835,30,9,steam,fire,none
2836,30,10,lava,earth,volcano
2837,30,11,air,energy,wind
2838,30,12,steam,wind,none
2839,30,13,energy,wind,hurricane
2840,30,14,water,wind,none
2841,30,15,rain,lava,none
2842,30,16,fire,steam,none
2843,30,17,wind,fire,none
2844,30,18,rain,mud,none
2845,30,19,steam,energy,none
2846,30,20,fire,energy,none
2847,30,21,wind,lava,none
2848,30,22,steam,air,cloud
2849,30,23,cloud,rain,none
2850,30,24,energy,steam,none
2851,30,25,wind,air,none
2852,30,26,lava,wind,none
2853,30,27,water,lava,obsidian
2854,30,28,fire,mud,brick
2855,30,29,steam,fire,none
2856,30,30,hurricane,fire,none
2857,31,1,fire,air,energy
2858,31,2,water,earth,mud
2859,31,3,energy,air,wind
2860,31,4,wind,water,none
2861,31,5,wind,energy,hurricane
2862,31,6,water,air,rain
2863,31,7,energy,rain,none
2864,31,8,air,earth,dust
2865,31,9,water,dust,none
2866,31,10,hurricane,rain,none
2867,31,11,water,mud,none
2868,31,12,fire,wind,none
2869,31,13,air,dust,none
2870,31,14,energy,wind,hurricane
2871,31,15,fire,energy,none
2872,31,16,water,wind,none
2873,31,17,dust,mud,none
2874,31,18,water,energy,steam
2875,31,19,steam,fire,none
2876,31,20,fire,earth,lava
2877,31,21,lava,water,obsidian
2878,31,22,obsidian,steam,none
2879,31,23,energy,fire,none
2880,31,24,lava,rain,none
2881,31,25,wind,energy,hurricane
2882,31,26,water,steam,none
2883,31,27,wind,rain,none
2884,31,28,air,lava,stone
2885,31,29,stone,water,none
2886,31,30,stone,air,sand
2887,31,31,sand,fire,glass
2888,31,32,glass,water,aquarium
2889,31,33,rain,air,none
2890,31,34,obsidian,rain,none
2891,31,35,water,obsidian,none
2892,31,36,water,lava,obsidian
2893,31,37,water,aquarium,none
2894,31,38,energy,fire,none
2895,31,39,air,dust,none
2896,31,40,air,energy,wind
2897,31,41,steam,earth,geyser
2898,31,42,geyser,lava,none
2899,31,43,geyser,lava,none
2900,31,44,sand,fire,glass
2901,31,45,geyser,aquarium,none
2902,31,46,geyser,rain,none
2903,31,47,hurricane,geyser,none
2904,31,48,fire,glass,none
2905,31,49,stone,obsidian,none
2906,31,50,steam,glass,none
2907,31,51,geyser,steam,none
2908,31,52,energy,earth,earthquake
2909,31,53,energy,fire,none
2910,31,54,energy,geyser,none
2911,31,55,earthquake,water,none
2912,31,56,earthquake,rain,none
2913,31,57,earthquake,aquarium,none
2914,31,58,earthquake,sand,none
2915,31,59,steam,energy,none
2916,31,60,hurricane,earthquake,none
2917,31,61,stone,rain,none
2918,31,62,energy,dust,none
2919,31,63,stone,aquarium,none
2920,31,64,dust,water,none
2921,31,65,water,aquarium,none
2922,31,66,water,energy,steam
2923,31,67,earthquake,rain,none
2924,31,68,lava,rain,none
2925,31,69,wind,rain,none
2926,31,70,earthquake,rain,none
2927,31,71,water,earthquake,none
2928,31,72,water,hurricane,none
2929,31,73,water,wind,none
2930,31,74,glass,energy,none
2931,31,75,energy,mud,none
2932,32,1,fire,air,energy
2933,32,2,fire,energy,none
2934,32,3,air,energy,wind
2935,32,4,wind,fire,none
2936,32,5,wind,air,none
2937,32,6,wind,water,none
2938,32,7,wind,air,none
2939,32,8,wind,earth,none
2940,32,9,wind,energy,hurricane
2941,32,10,water,hurricane,none
2942,32,11,hurricane,fire,none
2943,32,12,hurricane,energy,none
2944,32,13,air,hurricane,none
2945,32,14,earth,water,mud
2946,32,15,mud,hurricane,none
2947,32,16,mud,wind,none
2948,32,17,water,fire,steam
2949,32,18,steam,wind,none
2950,32,19,fire,steam,none
2951,32,20,energy,steam,none
2952,32,21,earth,air,dust
2953,32,22,dust,steam,none
2954,32,23,dust,wind,none
2955,32,24,earth,fire,lava
2956,32,25,lava,hurricane,none
2957,32,26,water,air,rain
2958,32,27,rain,lava,none
2959,32,28,fire,fire,none
2960,32,29,rain,fire,none
2961,32,30,fire,wind,none
2962,32,31,rain,energy,none
2963,32,32,earth,air,dust
2964,32,33,water,air,rain
2965,32,34,mud,rain,none
2966,32,35,rain,hurricane,none
2967,32,36,steam,mud,none
2968,32,37,dust,wind,none
2969,32,38,energy,air,wind
2970,32,39,fire,energy,none
2971,32,40,mud,lava,none
2972,32,41,steam,lava,none
2973,32,42,energy,dust,none
2974,32,43,dust,air,none
2975,32,44,fire,dust,gunpowder
2976,32,45,earth,energy,earthquake
2977,32,46,dust,dust,none
2978,32,47,dust,water,none
2979,32,48,earthquake,earthquake,none
2980,32,49,air,earthquake,none
2981,32,50,water,earthquake,none
2982,32,51,earth,energy,earthquake
2983,32,52,water,energy,steam
2984,32,53,air,gunpowder,none
2985,32,54,water,gunpowder,none
2986,32,55,wind,energy,hurricane
2987,32,56,air,gunpowder,none
2988,32,57,air,lava,stone
2989,32,58,water,lava,obsidian
2990,32,59,stone,obsidian,none
2991,32,60,fire,mud,brick
2992,32,61,air,mud,none
2993,32,62,brick,obsidian,none
2994,32,63,brick,obsidian,none
2995,32,64,fire,rain,none
2996,32,65,earth,rain,plant
2997,32,66,earth,steam,geyser
2998,32,67,fire,rain,none
2999,32,68,air,steam,cloud
3000,32,69,energy,cloud,storm
3001,32,70,brick,cloud,none
3002,32,71,fire,geyser,none
3003,32,72,rain,geyser,none
3004,32,73,rain,steam,none
3005,32,74,cloud,earthquake,none
3006,32,75,lava,stone,none
3007,32,76,lava,storm,none
3008,32,77,wind,cloud,none
3009,32,78,wind,energy,hurricane
3010,32,79,hurricane,stone,none
3011,32,80,storm,cloud,none
3012,32,81,wind,dust,none
3013,32,82,plant,fire,tobacco
3014,32,83,cloud,air,sky
3015,32,84,brick,air,none
3016,32,85,cloud,earth,fog
3017,32,86,dust,fire,gunpowder
3018,32,87,dust,water,none
3019,32,88,earthquake,water,none
3020,32,89,energy,earth,earthquake
3021,32,90,energy,water,steam
3022,32,91,fire,fog,none
3023,32,92,fog,water,none
3024,32,93,geyser,air,none
3025,32,94,geyser,air,none
3026,32,95,tobacco,energy,none
3027,32,96,tobacco,geyser,none
3028,32,97,tobacco,lava,none
3029,32,98,tobacco,mud,none
3030,32,99,tobacco,rain,none
3031,32,100,tobacco,wind,none
3032,32,101,tobacco,storm,none
3033,32,102,stone,tobacco,none
3034,32,103,tobacco,earth,none
3035,32,104,tobacco,air,none
3036,32,105,tobacco,fire,none
3037,32,106,water,tobacco,none
3038,32,107,tobacco,brick,none
3039,32,108,tobacco,cloud,none
3040,32,109,tobacco,earthquake,none
3041,32,110,tobacco,fog,none
3042,32,111,geyser,tobacco,none
3043,32,112,gunpowder,tobacco,none
3044,32,113,lava,tobacco,none
3045,32,114,plant,tobacco,none
3046,32,115,rain,tobacco,none
3047,32,116,sky,tobacco,none
3048,32,117,steam,tobacco,none
3049,32,118,tobacco,tobacco,none
3050,32,119,storm,storm,none
3051,32,120,fire,fire,none
3052,32,121,earth,earth,pressure
3053,32,122,air,air,pressure
3054,32,123,water,water,sea
3055,32,124,sea,sky,horizon
3056,32,125,sea,stone,none
3057,32,126,sea,storm,none
3058,32,127,tobacco,sea,none
3059,32,128,sky,energy,none
3060,32,129,tobacco,tobacco,none
3061,32,130,wind,pressure,none
3062,32,131,wind,rain,none
3063,32,132,stone,horizon,none
3064,32,133,stone,pressure,none
3065,33,1,water,earth,mud
3066,33,2,water,air,rain
3067,33,3,fire,air,energy
3068,33,4,rain,energy,none
3069,33,5,water,fire,steam
3070,33,6,fire,earth,lava
3071,33,7,air,energy,wind
3072,33,8,lava,mud,none
3073,33,9,energy,wind,hurricane
3074,33,10,lava,wind,none
3075,33,11,fire,hurricane,none
3076,33,12,fire,mud,brick
3077,33,13,brick,mud,none
3078,33,14,rain,wind,none
3079,33,15,energy,wind,hurricane
3080,33,16,brick,lava,none
3081,33,17,water,air,rain
3082,33,18,water,energy,steam
3083,33,19,water,mud,none
3084,33,20,water,steam,none
3085,33,21,air,brick,none
3086,33,22,earth,energy,earthquake
3087,33,23,earth,lava,volcano
3088,33,24,earth,rain,plant
3089,33,25,earth,steam,geyser
3090,33,26,earth,wind,none
3091,33,27,earth,volcano,none
3092,33,28,air,water,rain
3093,33,29,air,fire,energy
3094,33,30,air,air,pressure
3095,33,31,water,water,sea
3096,33,32,fire,fire,none
3097,33,33,earth,earth,pressure
3098,33,34,brick,brick,wall
3099,33,35,earthquake,earthquake,none
3100,33,36,energy,energy,none
3101,33,37,geyser,geyser,none
3102,33,38,hurricane,hurricane,none
3103,33,39,lava,lava,none
3104,33,40,mud,mud,none
3105,33,41,plant,plant,garden
3106,33,42,pressure,pressure,none
3107,33,43,rain,rain,flood
3108,33,44,sea,sea,ocean
3109,33,45,steam,steam,none
3110,33,46,volcano,volcano,none
3111,33,47,wall,wall,house
3112,33,48,house,house,village
3113,33,49,village,village,city
3114,33,50,city,city,none
3115,33,51,wind,wind,none
3116,33,52,city,energy,none
3117,33,53,city,fire,none
3118,33,54,flood,flood,none
3119,33,55,flood,city,none
3120,33,56,garden,garden,none
3121,33,57,house,garden,none
3122,33,58,house,water,none
3123,33,59,air,earthquake,none
3124,33,60,air,garden,none
3125,33,61,garden,volcano,none
3126,33,62,plant,plant,garden
3127,33,63,lava,mud,none
3128,33,64,plant,lava,none
3129,33,65,wall,house,none
3130,33,66,brick,wall,none
3131,33,67,sea,plant,algae
3132,33,68,algae,algae,none
3133,33,69,water,plant,algae
3134,33,70,fire,plant,tobacco
3135,33,71,tobacco,ocean,none
3136,33,72,garden,tobacco,none
3137,33,73,pressure,energy,none
3138,33,74,pressure,geyser,none
3139,33,75,plant,pressure,coal
3140,33,76,coal,energy,none
3141,33,77,coal,coal,none
3142,33,78,fire,coal,none
3143,33,79,hurricane,algae,none
3144,33,80,wind,ocean,wave
3145,33,81,wave,earth,earthquake
3146,33,82,wave,pressure,none
3147,33,83,wave,wall,none
3148,33,84,wave,volcano,none
3149,33,85,algae,fire,none
3150,33,86,algae,algae,none
3151,33,87,wave,steam,none
3152,33,88,house,wave,none
3153,33,89,algae,brick,none
3154,33,90,algae,coal,none
3155,33,91,earthquake,house,none
3156,33,92,earthquake,energy,none
3157,33,93,wind,plant,none
3158,33,94,village,sea,none
3159,33,95,geyser,village,none
3160,33,96,mud,earthquake,none
3161,33,97,city,pressure,none
3162,33,98,tobacco,fire,none
3163,33,99,tobacco,water,none
3164,33,100,mud,house,none
3165,33,101,hurricane,lava,none
3166,33,102,geyser,wall,none
3167,33,103,pressure,steam,none
3168,33,104,pressure,volcano,none
3169,33,105,wave,wave,none
3170,33,106,wind,wind,none
3171,33,107,wall,wind,none
3172,33,108,garden,village,none
3173,33,109,house,plant,none
3174,33,110,lava,ocean,none
3175,33,111,lava,wind,none
3176,33,112,city,algae,none
3177,33,113,water,algae,none
3178,33,114,earthquake,energy,none
3179,33,115,earthquake,village,none
3180,33,116,flood,energy,none
3181,33,117,volcano,fire,none
3182,33,118,brick,house,none
3183,33,119,brick,plant,none
3184,33,120,brick,pressure,none
3185,33,121,brick,tobacco,none
3186,33,122,brick,village,none
3187,33,123,city,fire,none
3188,33,124,flood,flood,none
3189,33,125,flood,steam,none
3190,33,126,lava,plant,none
3191,33,127,lava,wall,none
3192,33,128,algae,plant,none
3193,33,129,coal,fire,none
3194,33,130,coal,volcano,none
3195,33,131,coal,pressure,diamond
3196,33,132,coal,rain,none
3197,33,133,coal,village,none
3198,33,134,coal,wall,none
3199,33,135,coal,wind,none
3200,33,136,water,diamond,none
3201,33,137,diamond,fire,none
3202,33,138,diamond,earth,none
3203,33,139,diamond,air,none
3204,33,140,diamond,algae,none
3205,33,141,diamond,brick,none
3206,33,142,diamond,city,none
3207,33,143,diamond,coal,none
3208,33,144,diamond,diamond,none
3209,33,145,diamond,earthquake,none
3210,33,146,diamond,energy,none
3211,33,147,diamond,flood,none
3212,33,148,garden,diamond,none
3213,33,149,diamond,geyser,none
3214,33,150,diamond,house,none
3215,33,151,diamond,lava,none
3216,33,152,diamond,pressure,none
3217,33,153,volcano,wave,none
3218,33,154,fire,fire,none
3219,33,155,tobacco,air,none
3220,33,156,fire,earth,lava
3221,33,157,plant,rain,none
3222,33,158,wind,plant,none
3223,33,159,wind,tobacco,none
3224,33,160,hurricane,pressure,none
3225,33,161,diamond,lava,none
3226,33,162,plant,mud,swamp
3227,33,163,swamp,water,none
3228,33,164,swamp,fire,none
3229,33,165,swamp,rain,none
3230,33,166,swamp,village,none
3231,33,167,fire,air,energy
3232,33,168,coal,energy,none
3233,33,169,energy,fire,none
3234,33,170,water,energy,steam
3235,33,171,steam,pressure,none
3236,33,172,steam,tobacco,none
3237,33,173,pressure,steam,none
3238,33,174,steam,village,none
3239,33,175,steam,house,none
3240,33,176,earth,steam,geyser
3241,33,177,garden,tobacco,none
3242,33,178,energy,energy,none
3243,33,179,wave,energy,none
3244,33,180,wind,energy,hurricane
3245,33,181,geyser,energy,none
3246,33,182,city,energy,none
3247,34,1,fire,air,energy
3248,34,2,water,earth,mud
3249,34,3,water,mud,none
3250,34,4,earth,mud,none
3251,34,5,air,fire,energy
3252,34,6,energy,air,wind
3253,34,7,wind,air,none
3254,34,8,wind,energy,hurricane
3255,34,9,hurricane,water,none
3256,34,10,hurricane,air,none
3257,34,11,hurricane,energy,none
3258,34,12,wind,hurricane,none
3259,34,13,air,fire,energy
3260,34,14,water,mud,none
3261,34,15,mud,earth,none
3262,34,16,hurricane,energy,none
3263,34,17,wind,air,none
3264,34,18,air,water,rain
3265,34,19,rain,hurricane,none
3266,34,20,rain,wind,none
3267,34,21,rain,fire,none
3268,34,22,rain,mud,none
3269,34,23,energy,rain,none
3270,34,24,air,earth,dust
3271,34,25,dust,air,none
3272,34,26,dust,hurricane,none
3273,34,27,dust,wind,none
3274,34,28,water,dust,none
3275,34,29,fire,dust,gunpowder
3276,34,30,gunpowder,fire,explosion
3277,34,31,explosion,water,none
3278,34,32,explosion,wind,none
3279,34,33,dust,fire,gunpowder
3280,34,34,dust,water,none
3281,34,35,explosion,earth,none
3282,34,36,gunpowder,dust,none
3283,34,37,hurricane,fire,none
3284,34,38,energy,gunpowder,none
3285,34,39,dust,wind,none
3286,34,40,wind,mud,none
3287,34,41,mud,hurricane,none
3288,34,42,mud,rain,none
3289,34,43,dust,mud,none
3290,34,44,air,wind,none
3291,34,45,explosion,energy,atomic bomb
3292,35,1,air,water,rain
3293,35,2,air,rain,none
3294,35,3,air,fire,energy
3295,35,4,air,energy,wind
3296,35,5,energy,fire,none
3297,35,6,rain,water,none
3298,35,7,wind,water,none
3299,35,8,earth,fire,lava
3300,35,9,rain,lava,none
3301,35,10,earth,lava,volcano
3302,35,11,air,volcano,none
3303,35,12,wind,rain,none
3304,35,13,earth,volcano,none
3305,35,14,fire,water,steam
3306,35,15,steam,rain,none
3307,35,16,air,steam,cloud
3308,35,17,water,cloud,rain
3309,35,18,wind,air,none
3310,35,19,energy,lava,none
3311,35,20,energy,earth,earthquake
3312,35,21,earthquake,earth,mountain
3313,35,22,mountain,earth,none
3314,35,23,mountain,lava,volcano
3315,35,24,mountain,fire,volcano
3316,35,25,water,mountain,river
3317,35,26,river,rain,none
3318,35,27,steam,river,none
3319,35,28,earthquake,energy,none
3320,35,29,lava,energy,none
3321,35,30,rain,steam,none
3322,35,31,wind,rain,none
3323,35,32,steam,wind,none
3324,35,33,cloud,wind,none
3325,35,34,cloud,steam,none
3326,35,35,cloud,rain,none
3327,35,36,air,wind,none
3328,35,37,air,earth,dust
3329,35,38,dust,cloud,none
3330,35,39,dust,wind,none
3331,35,40,dust,air,none
3332,35,41,energy,lava,none
3333,35,42,energy,river,none
3334,35,43,energy,rain,none
3335,35,44,volcano,dust,none
3336,35,45,dust,fire,gunpowder
3337,35,46,dust,air,none
3338,35,47,mountain,energy,none
3339,35,48,earthquake,energy,none
3340,35,49,river,dust,none
3341,35,50,steam,lava,none
3342,35,51,volcano,water,none
3343,35,52,steam,water,none
3344,35,53,steam,fire,none
3345,35,54,gunpowder,energy,none
3346,35,55,lava,river,none
3347,35,56,lava,steam,none
3348,35,57,earth,energy,earthquake
3349,35,58,mountain,wind,none
3350,35,59,gunpowder,fire,explosion
3351,35,60,volcano,explosion,none
3352,35,61,explosion,rain,none
3353,35,62,explosion,air,none
3354,35,63,earth,energy,earthquake
3355,35,64,air,energy,wind
3356,35,65,energy,explosion,atomic bomb
3357,35,66,atomic bomb,air,none
3358,35,67,atomic bomb,rain,none
3359,35,68,atomic bomb,wind,none
3360,35,69,atomic bomb,steam,none
3361,35,70,atomic bomb,fire,none
3362,35,71,atomic bomb,water,none
3363,35,72,wind,fire,none
3364,35,73,atomic bomb,dust,none
3365,35,74,air,fire,energy
3366,35,75,water,energy,steam
3367,35,76,earth,earth,pressure
3368,35,77,fire,fire,none
3369,35,78,water,water,sea
3370,35,79,air,air,pressure
3371,35,80,pressure,rain,none
3372,35,81,pressure,energy,none
3373,35,82,earthquake,pressure,none
3374,35,83,sea,explosion,none
3375,35,84,atomic bomb,sea,none
3376,35,85,sea,cloud,none
3377,35,86,pressure,volcano,none
3378,35,87,wind,pressure,none
3379,35,88,earthquake,sea,tsunami
3380,35,89,mountain,tsunami,none
3381,35,90,explosion,sea,none
3382,35,91,tsunami,air,none
3383,35,92,lava,sea,none
3384,35,93,gunpowder,tsunami,none
3385,35,94,earth,air,dust
3386,35,95,pressure,rain,none
3387,35,96,pressure,energy,none
3388,35,97,pressure,sea,none
3389,35,98,volcano,pressure,none
3390,35,99,wind,pressure,none
3391,35,100,steam,pressure,none
3392,35,101,water,tsunami,none
3393,35,102,earth,rain,plant
3394,35,103,plant,rain,none
3395,35,104,plant,steam,none
3396,35,105,plant,pressure,coal
3397,35,106,pressure,coal,diamond
3398,35,107,plant,river,none
3399,35,108,sea,plant,algae
3400,35,109,diamond,pressure,none
3401,35,110,coal,water,none
3402,35,111,fire,coal,none
3403,35,112,earth,coal,none
3404,35,113,air,coal,none
3405,35,114,explosion,coal,none
3406,35,115,gunpowder,coal,none
3407,35,116,pressure,coal,diamond
3408,35,117,rain,algae,none
3409,35,118,algae,river,none
3410,35,119,sea,algae,none
3411,35,120,tsunami,algae,none
3412,35,121,wind,algae,none
3413,35,122,lava,diamond,none
3414,35,123,energy,algae,none
3415,35,124,water,coal,none
3416,35,125,fire,coal,none
3417,35,126,coal,earth,none
3418,35,127,coal,air,none
3419,35,128,coal,energy,none
3420,35,129,coal,lava,none
3421,35,130,coal,atomic bomb,none
3422,35,131,sea,lava,none
3423,35,132,rain,coal,none
3424,35,133,pressure,earth,none
3425,35,134,volcano,air,none
3426,36,1,water,fire,steam
3427,36,2,water,earth,mud
3428,36,3,fire,air,energy
3429,36,4,energy,air,wind
3430,36,5,energy,wind,hurricane
3431,36,6,steam,hurricane,none
3432,36,7,water,energy,steam
3433,36,8,energy,fire,none
3434,36,9,fire,steam,none
3435,36,10,mud,steam,none
3436,36,11,wind,water,none
3437,36,12,earth,air,dust
3438,36,13,water,air,rain
3439,36,14,wind,rain,none
3440,36,15,steam,rain,none
3441,36,16,rain,dust,none
